Stand	Schedule	P1_Income	P1_Pine_saw	P1_Pine_pulp	P1_Spruce_saw	P1_Spruce_pulp	P1_Birch_saw	P1_Birch_pulp	P2_Income	P2_Pine_saw	P2_Pine_pulp	P2_Spruce_saw	P2_Spruce_pulp	P2_Birch_saw	P2_Birch_pulp	P3_Income	P3_Pine_saw	P3_Pine_pulp	P3_Spruce_saw	P3_Spruce_pulp	P3_Birch_saw	P3_Birch_pulp	P4_Income	P4_Pine_saw	P4_Pine_pulp	P4_Spruce_saw	P4_Spruce_pulp	P4_Birch_saw	P4_Birch_pulp	P5_Income	P5_Pine_saw	P5_Pine_pulp	P5_Spruce_saw	P5_Spruce_pulp	P5_Birch_saw	P5_Birch_pulp	P6_Income	P6_Pine_saw	P6_Pine_pulp	P6_Spruce_saw	P6_Spruce_pulp	P6_Birch_saw	P6_Birch_pulp	PV_timber	PV_land	Binary
859	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18366.51835	56.83285439	408.2938078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208.3419495	208.3419495	1
859	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19277.29939	73.30877677	406.2471157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208.3419495	208.3419495	1
859	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20785.69715	79.21760011	436.6120727	0	0	0	0	0	0	0	0	0	0	0	208.3419495	208.3419495	1
859	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22692.96542	100.5659497	453.0954225	0	0	0	0	208.3419495	208.3419495	1
860	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6041.710449	531.4433594	1
861	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6273.096191	446.2324829	1
861	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4951.281927	4.128557878	28.50283715	16.8628737	38.82166882	0	35.0314754	446.2324829	446.2324829	1
862	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7216.96582	208.3419495	1
863	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5764.043457	208.3419495	1
864	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5986.71582	208.3419495	1
864	2	14247.47667	104.1021785	221.1641776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208.3419495	208.3419495	1
864	3	0	0	0	0	0	0	0	14582.55006	107.6821584	224.3292988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208.3419495	208.3419495	1
864	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14905.30019	110.427172	228.4884911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208.3419495	208.3419495	1
864	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15415.07905	119.064519	228.2658079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208.3419495	208.3419495	1
864	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16481.64468	129.4509751	239.933657	0	0	0	0	0	0	0	0	0	0	0	208.3419495	208.3419495	1
864	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17598.68927	138.6764875	254.7629688	0	0	0	0	208.3419495	208.3419495	1
864	8	11939.57275	83.36156107	193.1782074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208.3419495	208.3419495	1
864	9	0	0	0	0	0	0	0	12189.47711	84.85821064	197.3915069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208.3419495	208.3419495	1
864	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12466.02496	87.05650192	201.1980957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208.3419495	208.3419495	1
864	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12933.88526	95.34737987	200.4193488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208.3419495	208.3419495	1
864	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13845.54505	103.8845223	210.9306975	0	0	0	0	0	0	0	0	0	0	0	208.3419495	208.3419495	1
864	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14805.39245	111.2773246	224.5169939	0	0	0	0	208.3419495	208.3419495	1
865	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6089.955566	208.3419495	1
866	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4481.419922	166.6735535	1
867	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13243.00586	231.3291931	1
868	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5716.019043	949.9006348	1
869	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208.3419495	208.3419495	1
870	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5308.128418	208.3419495	1
871	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531.4433594	531.4433594	1
872	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5074.236328	208.3419495	1
873	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531.4433594	531.4433594	1
874	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4986.643555	124.5323257	1
875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11979.86133	378.5761108	1
875	2	10464.77556	13.27828812	9.786504225	115.3827911	63.06655993	1.645644264	9.100441292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289.161499	289.161499	1
875	3	0	0	0	0	0	0	0	10665.05572	13.79845617	9.681322764	118.5922359	62.73096663	1.661879048	9.172756837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289.161499	289.161499	1
875	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10869.69469	14.06552949	9.836779297	120.4280755	63.9003031	1.953237439	9.593231125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289.161499	289.161499	1
875	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11053.09419	14.36835503	9.946093828	122.7240443	64.55966227	1.981681824	9.655269805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289.161499	289.161499	1
875	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11596.64437	15.26900132	10.26554727	129.5237687	66.56975894	2.085686198	9.75710177	0	0	0	0	0	0	0	289.161499	289.161499	1
875	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12161.58792	16.26359653	10.49121594	136.3361962	68.49115576	2.384281181	10.17342756	378.5761108	378.5761108	1
876	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531.4433594	531.4433594	1
877	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3252.280029	208.3419495	1
878	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5756.402832	543.8198242	1
878	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3851.156096	6.138780321	24.32966711	0	0	2.405432512	69.51832914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531.4433594	531.4433594	1
878	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4007.96214	7.33721283	24.21375679	0	0	3.344071254	70.5620641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531.4433594	531.4433594	1
878	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4394.946571	8.374087459	26.62376025	0	0	3.715723645	76.32213419	0	0	0	0	0	0	0	531.4433594	531.4433594	1
878	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4854.059268	10.55169899	28.0026845	0	0	5.234104264	81.56711609	543.8198242	543.8198242	1
879	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6354.160645	532.381897	1
880	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531.4433594	531.4433594	1
881	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5590.370605	434.8011169	1
881	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2925.847937	0.525812963	8.693357967	4.148195306	26.36098922	0.020085614	39.63791744	475.2977295	475.2977295	1
882	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7590.553223	531.4433594	1
883	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11302.80566	531.4433594	1
883	2	40664.03129	503.5956299	285.1374922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531.4433594	531.4433594	1
883	3	0	0	0	0	0	0	0	41088.90069	508.8097228	288.0854878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531.4433594	531.4433594	1
883	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41586.88317	517.392866	287.6379584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531.4433594	531.4433594	1
883	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42059.96007	524.6751122	288.5890672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531.4433594	531.4433594	1
883	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43483.86257	544.9187089	294.0966118	0	0	0	0	0	0	0	0	0	0	0	531.4433594	531.4433594	1
883	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44774.62775	562.1899364	300.7937575	0	0	0	0	531.4433594	531.4433594	1
883	8	34935.44131	426.846387	255.5681396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531.4433594	531.4433594	1
883	9	0	0	0	0	0	0	0	35297.41872	431.0999512	258.3777068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531.4433594	531.4433594	1
883	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35733.08618	438.9964925	257.3744169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531.4433594	531.4433594	1
883	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36141.08558	445.2673124	258.2099485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531.4433594	531.4433594	1
883	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37377.91924	462.8464776	263.0016262	0	0	0	0	0	0	0	0	0	0	0	531.4433594	531.4433594	1
883	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38479.02232	477.4166901	268.9724244	0	0	0	0	531.4433594	531.4433594	1
884	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3591.487061	177.2438354	1
885	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9961.417969	532.1248169	1
885	2	6951.800652	78.33068706	57.79181564	0	0	0	3.620282056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531.4433594	531.4433594	1
885	3	0	0	0	0	0	0	0	7038.584394	79.45479654	58.2495886	0	0	0	3.672763148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531.4433594	531.4433594	1
885	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7148.698678	81.52058087	57.84012112	0	0	0	3.719438512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531.4433594	531.4433594	1
885	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7239.368445	82.7091705	58.30115673	0	0	0	3.769034068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531.4433594	531.4433594	1
885	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7541.840795	87.04922459	59.25448946	0	0	0	3.926938447	0	0	0	0	0	0	0	531.4433594	531.4433594	1
885	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7820.539613	90.73450601	60.91269346	0	0	0	3.780186579	532.1248169	532.1248169	1
885	8	6171.985349	68.57983559	52.66644156	0	0	0	3.620282056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531.4433594	531.4433594	1
885	9	0	0	0	0	0	0	0	6249.471324	69.6008236	53.04235983	0	0	0	3.672763148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531.4433594	531.4433594	1
885	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6346.333426	71.4357042	52.64873556	0	0	0	3.719438512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531.4433594	531.4433594	1
885	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6427.544857	72.51876506	53.02749198	0	0	0	3.769034068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531.4433594	531.4433594	1
885	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6697.699606	76.41350322	53.83349191	0	0	0	3.926938447	0	0	0	0	0	0	0	531.4433594	531.4433594	1
885	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6943.561921	79.64596334	55.34255839	0	0	0	3.780186579	532.1248169	532.1248169	1
886	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8044.467773	508.1074829	1
887	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10111.08691	290.4078064	1
888	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11736.74219	566.5184326	1
888	2	19298.44516	97.09608909	52.46856671	97.96490462	74.77348035	5.570878388	80.11059629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292.7434998	292.7434998	1
888	3	0	0	0	0	0	0	0	19632.4876	98.90307811	52.73955636	101.5254577	74.22199415	5.611353611	80.9821572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292.7434998	292.7434998	1
888	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19933.33259	100.4773503	53.26761355	103.7451416	74.8686992	5.809664574	81.60981959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292.7434998	292.7434998	1
888	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20221.50106	102.1015665	53.70516069	105.4191328	75.99478804	5.852671439	82.45590844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292.7434998	292.7434998	1
888	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21137.85658	106.2542567	55.58595744	111.2441314	78.74474178	7.588152547	84.0771187	0	0	0	0	0	0	0	292.7434998	292.7434998	1
888	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22086.16073	111.2476721	56.68309109	120.6797054	77.99967734	8.011794141	86.1340475	566.5184326	566.5184326	1
889	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6288.871582	426.742218	1
890	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10735.2041	533.4277954	1
890	2	9457.16848	120.3119272	61.4666539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
890	3	0	0	0	0	0	0	0	9579.116114	122.2103026	61.67836733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
890	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9699.936973	124.1196782	61.84306006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
890	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9811.376425	125.6518696	62.35642753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
890	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10179.92767	130.9475033	63.69361754	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
890	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10516.33141	135.5576924	65.26710186	0	0	0	0	533.4277954	533.4277954	1
890	8	8000.227347	100.5653412	54.3049177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
890	9	0	0	0	0	0	0	0	8104.597501	102.2051011	54.4624061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
890	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8207.417862	103.8448019	54.57920381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
890	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8302.815569	105.1641262	55.00652622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
890	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8620.285882	109.7239696	56.16125535	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
890	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8905.341814	113.6085475	57.52918324	0	0	0	0	533.4277954	533.4277954	1
891	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9380.141602	534.2008057	1
891	2	17715.59316	212.2100812	132.0530284	0	0	0	5.134713935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
891	3	0	0	0	0	0	0	0	18021.52162	217.5818217	131.5542476	0	0	0	5.204381282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
891	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18277.72864	221.0804451	132.7020864	0	0	0	5.276590525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
891	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18577.71176	225.2376559	135.321043	0	0	0	3.953080315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
891	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19372.39686	236.7168269	137.9524711	0	0	0	4.113636503	0	0	0	0	0	0	0	533.4277954	533.4277954	1
891	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20168.74143	248.0305258	140.8875961	0	0	0	4.275471007	534.2008057	534.2008057	1
891	8	14940.22021	175.4701326	117.0273432	0	0	0	5.134713935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
891	9	0	0	0	0	0	0	0	15202.9926	180.196522	116.4118519	0	0	0	5.204381282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
891	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15420.44603	183.1109163	117.4623265	0	0	0	5.276590525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
891	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15685.03276	186.8400608	119.8256933	0	0	0	3.953080315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
891	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16363.30413	196.6678536	122.0010412	0	0	0	4.113636503	0	0	0	0	0	0	0	533.4277954	533.4277954	1
891	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17041.38197	206.3028433	124.4744774	0	0	0	4.275471007	534.2008057	534.2008057	1
892	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
893	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
894	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5428.208984	454.8465271	1
895	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3654.506104	167.6681061	1
896	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6346.541992	502.4398804	1
